date,bikecounts,hour,temp,humidity,windspeed,visibility,dewpointtemp,solarradiation,rainfall,snowfall,spring,summer,winter,noholiday,functioningday
2018-04-25,1141.0,13,20.8,23,1.7,1467,-1.1,3.18,0.0,0.0,1,0,0,1,1
2018-04-25,1161.0,14,22.1,22,2.1,1470,-0.6,3.12,0.0,0.0,1,0,0,1,1
2018-04-25,1180.0,15,22.8,21,2.1,1542,-0.6,2.75,0.0,0.0,1,0,0,1,1
2018-04-25,1447.0,16,23.1,19,3.1,1871,-1.8,2.26,0.0,0.0,1,0,0,1,1
2018-04-25,1878.0,17,22.9,23,2.8,1985,0.6,1.64,0.0,0.0,1,0,0,1,1
2018-04-25,2807.0,18,21.2,32,3.8,1927,3.8,0.94,0.0,0.0,1,0,0,1,1
2018-04-25,1958.0,19,18.2,36,3.5,2000,2.8,0.29,0.0,0.0,1,0,0,1,1
2018-04-25,1651.0,20,16.8,29,4.3,1971,-1.3,0.01,0.0,0.0,1,0,0,1,1
2018-04-25,1593.0,21,15.9,35,1.4,1999,0.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-25,1382.0,22,15.2,35,1.2,1999,-0.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-25,906.0,23,14.0,45,0.6,1901,2.2,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,692.0,0,13.1,47,0.3,1877,2.0,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,546.0,1,12.4,55,1.0,1836,3.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,409.0,2,11.9,57,1.0,1793,3.6,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,239.0,3,11.3,66,1.0,1506,5.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,140.0,4,10.7,70,0.7,1404,5.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,180.0,5,10.2,73,0.8,1137,5.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,452.0,6,10.0,72,0.8,1217,5.1,0.01,0.0,0.0,1,0,0,1,1
2018-04-26,1124.0,7,10.7,68,0.8,1093,5.0,0.27,0.0,0.0,1,0,0,1,1
2018-04-26,1933.0,8,11.7,62,0.6,956,4.6,0.62,0.0,0.0,1,0,0,1,1
2018-04-26,1027.0,9,14.0,54,1.5,1054,4.8,1.37,0.0,0.0,1,0,0,1,1
2018-04-26,745.0,10,16.7,47,2.2,1147,5.3,2.26,0.0,0.0,1,0,0,1,1
2018-04-26,930.0,11,18.1,42,2.7,1112,4.9,2.17,0.0,0.0,1,0,0,1,1
2018-04-26,1197.0,12,19.6,36,2.2,962,4.1,2.55,0.0,0.0,1,0,0,1,1
2018-04-26,1084.0,13,20.6,30,2.4,1048,2.3,2.67,0.0,0.0,1,0,0,1,1
2018-04-26,1123.0,14,21.6,28,3.1,1414,2.2,2.84,0.0,0.0,1,0,0,1,1
2018-04-26,1227.0,15,21.9,23,2.6,1463,-0.1,2.66,0.0,0.0,1,0,0,1,1
2018-04-26,1386.0,16,21.7,23,2.5,1404,-0.3,1.97,0.0,0.0,1,0,0,1,1
2018-04-26,1796.0,17,20.7,30,3.3,1482,2.4,1.48,0.0,0.0,1,0,0,1,1
2018-04-26,2574.0,18,17.4,45,3.1,1092,5.3,0.75,0.0,0.0,1,0,0,1,1
2018-04-26,1891.0,19,15.2,45,3.3,1138,3.3,0.24,0.0,0.0,1,0,0,1,1
2018-04-26,1531.0,20,14.4,50,2.7,1216,4.0,0.01,0.0,0.0,1,0,0,1,1
2018-04-26,1447.0,21,13.4,60,2.2,1517,5.7,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,1146.0,22,12.7,61,2.2,1949,5.3,0.0,0.0,0.0,1,0,0,1,1
2018-04-26,851.0,23,12.1,58,1.9,1719,4.0,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,663.0,0,11.8,59,2.4,1535,4.0,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,562.0,1,11.5,57,1.8,1471,3.2,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,361.0,2,11.2,58,1.4,1255,3.2,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,258.0,3,10.7,63,1.1,989,3.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,140.0,4,10.2,65,1.5,970,3.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,170.0,5,9.9,69,1.1,808,4.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,427.0,6,9.9,66,1.5,931,3.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,1129.0,7,10.1,63,0.7,1163,3.3,0.22,0.0,0.0,1,0,0,1,1
2018-04-27,1922.0,8,11.6,58,1.4,1150,3.6,0.79,0.0,0.0,1,0,0,1,1
2018-04-27,985.0,9,13.2,57,0.8,1003,4.8,1.39,0.0,0.0,1,0,0,1,1
2018-04-27,789.0,10,15.3,50,1.0,944,4.9,1.97,0.0,0.0,1,0,0,1,1
2018-04-27,986.0,11,17.7,44,1.5,945,5.2,2.51,0.0,0.0,1,0,0,1,1
2018-04-27,1142.0,12,19.5,40,1.1,1055,5.5,2.89,0.0,0.0,1,0,0,1,1
2018-04-27,1133.0,13,21.0,36,1.0,1164,5.3,2.99,0.0,0.0,1,0,0,1,1
2018-04-27,1115.0,14,22.2,32,2.8,1124,4.7,2.91,0.0,0.0,1,0,0,1,1
2018-04-27,1253.0,15,22.7,29,1.6,1223,3.7,2.66,0.0,0.0,1,0,0,1,1
2018-04-27,1446.0,16,23.2,33,2.4,869,6.0,2.12,0.0,0.0,1,0,0,1,1
2018-04-27,1877.0,17,21.8,41,3.0,662,7.9,1.44,0.0,0.0,1,0,0,1,1
2018-04-27,2577.0,18,20.3,47,2.5,705,8.6,0.77,0.0,0.0,1,0,0,1,1
2018-04-27,1812.0,19,18.7,53,2.7,753,8.9,0.24,0.0,0.0,1,0,0,1,1
2018-04-27,1499.0,20,16.9,41,3.1,1060,3.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,1362.0,21,15.7,51,1.9,806,5.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,1278.0,22,14.7,63,1.4,554,7.7,0.0,0.0,0.0,1,0,0,1,1
2018-04-27,975.0,23,14.0,66,1.2,519,7.7,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,777.0,0,13.3,70,1.6,473,7.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,672.0,1,12.7,74,1.8,392,8.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,522.0,2,12.0,76,1.0,363,7.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,325.0,3,11.6,76,1.0,364,7.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,166.0,4,11.4,78,1.8,362,7.6,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,152.0,5,10.9,81,1.7,348,7.7,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,230.0,6,10.6,84,1.1,284,8.0,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,376.0,7,10.8,78,0.5,335,7.1,0.26,0.0,0.0,1,0,0,1,1
2018-04-28,647.0,8,12.7,67,0.6,378,6.7,0.86,0.0,0.0,1,0,0,1,1
2018-04-28,795.0,9,15.1,56,1.7,493,6.3,1.57,0.0,0.0,1,0,0,1,1
2018-04-28,808.0,10,17.4,46,1.8,734,5.6,2.27,0.0,0.0,1,0,0,1,1
2018-04-28,1000.0,11,19.0,30,3.0,1719,1.0,2.84,0.0,0.0,1,0,0,1,1
2018-04-28,1278.0,12,20.5,31,2.5,1485,2.7,3.18,0.0,0.0,1,0,0,1,1
2018-04-28,1404.0,13,21.2,31,2.8,1295,3.3,3.25,0.0,0.0,1,0,0,1,1
2018-04-28,1597.0,14,21.3,25,3.8,1884,0.4,3.22,0.0,0.0,1,0,0,1,1
2018-04-28,1875.0,15,21.1,25,4.1,1885,0.2,2.96,0.0,0.0,1,0,0,1,1
2018-04-28,1945.0,16,20.4,25,4.7,1990,-0.3,2.45,0.0,0.0,1,0,0,1,1
2018-04-28,2043.0,17,20.1,29,3.3,1840,1.4,1.78,0.0,0.0,1,0,0,1,1
2018-04-28,1882.0,18,18.9,30,2.6,1995,0.9,1.05,0.0,0.0,1,0,0,1,1
2018-04-28,1590.0,19,16.9,33,1.3,1965,0.5,0.34,0.0,0.0,1,0,0,1,1
2018-04-28,1435.0,20,15.1,34,2.2,1981,-0.6,0.01,0.0,0.0,1,0,0,1,1
2018-04-28,1351.0,21,13.9,37,1.1,1751,-0.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,1165.0,22,13.0,45,1.6,1713,1.3,0.0,0.0,0.0,1,0,0,1,1
2018-04-28,905.0,23,12.3,51,1.0,1648,2.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,790.0,0,11.7,53,1.4,1620,2.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,554.0,1,11.2,57,1.6,1533,2.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,425.0,2,10.9,56,1.2,1460,2.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,263.0,3,10.6,60,1.0,1163,3.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,183.0,4,10.3,63,0.7,1277,3.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,138.0,5,9.7,63,1.1,1304,2.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,183.0,6,9.5,65,1.0,1325,3.2,0.01,0.0,0.0,1,0,0,1,1
2018-04-29,307.0,7,9.9,59,0.7,1707,2.2,0.25,0.0,0.0,1,0,0,1,1
2018-04-29,485.0,8,12.2,50,0.8,1412,2.0,0.84,0.0,0.0,1,0,0,1,1
2018-04-29,716.0,9,14.9,39,0.9,1354,1.0,1.56,0.0,0.0,1,0,0,1,1
2018-04-29,787.0,10,17.5,35,1.8,1570,1.8,2.26,0.0,0.0,1,0,0,1,1
2018-04-29,1060.0,11,19.6,28,2.0,1695,0.5,2.79,0.0,0.0,1,0,0,1,1
2018-04-29,1375.0,12,20.5,31,2.6,1299,2.7,2.79,0.0,0.0,1,0,0,1,1
2018-04-29,1635.0,13,21.9,27,2.2,1055,2.0,3.35,0.0,0.0,1,0,0,1,1
2018-04-29,1814.0,14,21.6,28,3.3,1172,2.2,2.93,0.0,0.0,1,0,0,1,1
2018-04-29,2019.0,15,22.8,24,3.3,1138,1.1,2.79,0.0,0.0,1,0,0,1,1
2018-04-29,2044.0,16,22.2,23,3.7,1183,0.0,2.28,0.0,0.0,1,0,0,1,1
2018-04-29,2094.0,17,21.9,28,3.1,1023,2.5,1.6,0.0,0.0,1,0,0,1,1
2018-04-29,1950.0,18,20.1,28,3.2,1114,1.0,0.89,0.0,0.0,1,0,0,1,1
2018-04-29,1712.0,19,18.1,38,2.8,932,3.5,0.16,0.0,0.0,1,0,0,1,1
2018-04-29,1485.0,20,16.9,42,2.7,942,3.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,1382.0,21,16.1,44,1.2,913,3.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,1128.0,22,15.6,43,2.3,1016,3.0,0.0,0.0,0.0,1,0,0,1,1
2018-04-29,820.0,23,15.2,51,1.0,858,5.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,569.0,0,14.7,54,1.3,718,5.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,362.0,1,14.4,60,1.7,580,6.7,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,246.0,2,14.1,62,1.2,502,6.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,157.0,3,14.3,61,1.0,475,6.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,132.0,4,14.6,57,1.2,495,6.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,185.0,5,14.8,63,0.7,492,7.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,397.0,6,14.9,64,0.5,424,8.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,1075.0,7,15.1,78,1.5,354,11.2,0.06,0.0,0.0,1,0,0,1,1
2018-04-30,1791.0,8,15.8,73,0.5,357,10.9,0.39,0.0,0.0,1,0,0,1,1
2018-04-30,983.0,9,17.5,65,1.0,416,10.8,1.0,0.0,0.0,1,0,0,1,1
2018-04-30,742.0,10,19.5,54,1.1,451,9.9,1.88,0.0,0.0,1,0,0,1,1
2018-04-30,901.0,11,20.3,52,0.9,468,10.1,1.96,0.0,0.0,1,0,0,1,1
2018-04-30,1094.0,12,22.2,50,2.0,564,11.2,2.65,0.0,0.0,1,0,0,1,1
2018-04-30,1019.0,13,23.3,45,1.8,684,10.6,2.96,0.0,0.0,1,0,0,1,1
2018-04-30,1055.0,14,24.0,47,2.3,520,11.9,2.87,0.0,0.0,1,0,0,1,1
2018-04-30,1168.0,15,24.1,48,2.7,419,12.3,2.47,0.0,0.0,1,0,0,1,1
2018-04-30,1344.0,16,24.8,45,1.8,549,12.0,2.05,0.0,0.0,1,0,0,1,1
2018-04-30,1706.0,17,24.0,53,3.5,536,13.8,1.39,0.0,0.0,1,0,0,1,1
2018-04-30,2558.0,18,23.0,54,2.9,679,13.1,0.81,0.0,0.0,1,0,0,1,1
2018-04-30,2064.0,19,21.2,65,2.9,559,14.3,0.25,0.0,0.0,1,0,0,1,1
2018-04-30,1703.0,20,20.0,69,2.4,533,14.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,1711.0,21,19.1,73,1.2,413,14.1,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,1456.0,22,18.4,78,1.6,377,14.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-30,1044.0,23,17.9,79,0.4,323,14.1,0.0,0.0,0.0,1,0,0,1,1
2018-01-05,782.0,0,18.3,78,0.8,349,14.3,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,705.0,1,18.3,83,1.1,451,15.3,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,534.0,2,18.2,85,0.8,355,15.6,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,343.0,3,18.1,85,1.0,284,15.5,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,187.0,4,18.0,85,0.3,275,15.4,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,166.0,5,18.0,85,0.8,346,15.4,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,306.0,6,17.8,85,0.6,265,15.2,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,614.0,7,18.0,82,0.7,264,14.8,0.11,0.0,0.0,1,0,0,0,1
2018-01-05,1067.0,8,18.8,76,0.6,301,14.4,0.36,0.0,0.0,1,0,0,0,1
2018-01-05,1024.0,9,20.7,67,1.1,464,14.3,1.3,0.0,0.0,1,0,0,0,1
2018-01-05,1002.0,10,22.2,61,1.2,531,14.3,1.72,0.0,0.0,1,0,0,0,1
2018-01-05,1117.0,11,22.7,63,1.1,605,15.2,1.36,0.0,0.0,1,0,0,0,1
2018-01-05,1315.0,12,22.1,67,2.7,462,15.6,0.81,0.0,0.0,1,0,0,0,1
2018-01-05,1493.0,13,23.0,63,3.1,494,15.5,1.92,0.0,0.0,1,0,0,0,1
2018-01-05,1536.0,14,23.0,64,2.8,520,15.8,1.59,0.0,0.0,1,0,0,0,1
2018-01-05,1639.0,15,23.1,61,2.5,556,15.1,1.5,0.0,0.0,1,0,0,0,1
2018-01-05,1759.0,16,22.6,63,3.1,551,15.1,0.88,0.0,0.0,1,0,0,0,1
2018-01-05,1898.0,17,22.0,65,2.4,589,15.1,0.47,0.0,0.0,1,0,0,0,1
2018-01-05,2082.0,18,21.6,67,2.0,584,15.2,0.24,0.0,0.0,1,0,0,0,1
2018-01-05,1696.0,19,21.2,68,1.5,610,15.0,0.16,0.0,0.0,1,0,0,0,1
2018-01-05,1656.0,20,20.6,72,1.3,587,15.3,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,1644.0,21,20.2,74,1.3,554,15.4,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,1400.0,22,19.9,75,0.8,516,15.3,0.0,0.0,0.0,1,0,0,0,1
2018-01-05,855.0,23,19.8,73,0.9,442,14.8,0.0,0.0,0.0,1,0,0,0,1
2018-02-05,612.0,0,19.7,76,0.5,386,15.3,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,413.0,1,19.6,75,2.1,392,15.0,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,245.0,2,19.0,80,1.6,346,15.4,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,170.0,3,18.5,82,0.8,342,15.3,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,93.0,4,18.4,81,0.4,300,15.0,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,76.0,5,18.4,87,0.8,209,16.1,0.0,0.4,0.0,1,0,0,1,1
2018-02-05,67.0,6,17.9,93,0.9,202,16.7,0.0,0.1,0.0,1,0,0,1,1
2018-02-05,102.0,7,17.6,94,0.5,166,16.6,0.0,1.0,0.0,1,0,0,1,1
2018-02-05,555.0,8,17.5,94,0.9,203,16.5,0.06,0.0,0.0,1,0,0,1,1
2018-02-05,609.0,9,17.4,94,0.7,230,16.4,0.16,0.0,0.0,1,0,0,1,1
2018-02-05,486.0,10,17.7,88,1.1,322,15.6,0.36,0.0,0.0,1,0,0,1,1
2018-02-05,206.0,11,18.0,85,1.1,411,15.4,0.45,0.0,0.0,1,0,0,1,1
2018-02-05,63.0,12,17.3,95,0.7,155,16.4,0.16,3.5,0.0,1,0,0,1,1
2018-02-05,327.0,13,17.2,96,0.9,275,16.5,0.26,4.0,0.0,1,0,0,1,1
2018-02-05,376.0,14,17.5,94,0.3,436,16.5,0.35,0.0,0.0,1,0,0,1,1
2018-02-05,143.0,15,17.0,90,3.7,216,15.3,0.26,0.0,0.0,1,0,0,1,1
2018-02-05,400.0,16,15.4,95,4.7,378,14.5,0.11,0.5,0.0,1,0,0,1,1
2018-02-05,813.0,17,13.9,94,2.6,303,12.9,0.21,0.0,0.0,1,0,0,1,1
2018-02-05,518.0,18,13.6,89,2.3,638,11.8,0.09,0.0,0.0,1,0,0,1,1
2018-02-05,131.0,19,12.6,93,3.9,831,11.4,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,123.0,20,11.1,91,4.0,716,9.6,0.0,0.5,0.0,1,0,0,1,1
2018-02-05,327.0,21,10.5,94,2.8,1627,9.5,0.0,1.0,0.0,1,0,0,1,1
2018-02-05,299.0,22,10.4,85,3.7,1671,7.9,0.0,0.0,0.0,1,0,0,1,1
2018-02-05,294.0,23,9.5,90,3.6,1017,7.9,0.0,1.0,0.0,1,0,0,1,1
2018-03-05,361.0,0,8.7,86,3.1,2000,6.4,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,323.0,1,7.9,86,2.1,2000,5.6,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,251.0,2,7.3,86,1.7,2000,5.1,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,156.0,3,7.0,86,1.2,2000,4.8,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,109.0,4,7.0,87,1.3,2000,4.9,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,163.0,5,7.0,85,0.8,2000,4.6,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,469.0,6,7.9,86,2.0,1070,5.6,0.01,0.0,0.0,1,0,0,1,1
2018-03-05,1160.0,7,8.4,83,1.4,1400,5.6,0.31,0.0,0.0,1,0,0,1,1
2018-03-05,1946.0,8,10.5,67,2.3,1221,4.6,0.98,0.0,0.0,1,0,0,1,1
2018-03-05,1061.0,9,12.8,52,3.9,1614,3.1,1.65,0.0,0.0,1,0,0,1,1
2018-03-05,762.0,10,13.8,47,4.8,1561,2.6,1.64,0.0,0.0,1,0,0,1,1
2018-03-05,794.0,11,14.7,45,3.0,1799,2.8,1.68,0.0,0.0,1,0,0,1,1
2018-03-05,871.0,12,14.1,59,3.9,1870,6.1,1.12,0.0,0.0,1,0,0,1,1
2018-03-05,516.0,13,13.4,56,3.7,1693,4.7,0.82,0.1,0.0,1,0,0,1,1
2018-03-05,367.0,14,12.7,75,3.8,1510,8.3,0.88,0.4,0.0,1,0,0,1,1
2018-03-05,590.0,15,12.2,56,4.8,2000,3.6,0.57,0.5,0.0,1,0,0,1,1
2018-03-05,911.0,16,12.8,53,3.3,2000,3.4,0.76,0.0,0.0,1,0,0,1,1
2018-03-05,1421.0,17,13.2,49,4.2,1999,2.7,0.69,0.0,0.0,1,0,0,1,1
2018-03-05,2310.0,18,13.4,49,2.4,1982,2.8,0.6,0.0,0.0,1,0,0,1,1
2018-03-05,1663.0,19,13.3,49,3.6,1919,2.7,0.45,0.0,0.0,1,0,0,1,1
2018-03-05,1401.0,20,12.6,47,3.2,1935,1.5,0.02,0.0,0.0,1,0,0,1,1
2018-03-05,1388.0,21,11.9,48,1.9,1918,1.2,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,1202.0,22,11.2,60,2.3,1684,3.7,0.0,0.0,0.0,1,0,0,1,1
2018-03-05,832.0,23,10.6,62,2.1,1694,3.6,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,624.0,0,10.0,63,2.1,1653,3.2,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,480.0,1,9.7,63,2.1,1610,2.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,352.0,2,9.6,65,1.5,1654,3.3,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,224.0,3,9.6,66,0.9,1685,3.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,138.0,4,9.5,66,1.1,1737,3.4,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,186.0,5,9.2,63,0.8,1896,2.5,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,521.0,6,9.0,57,1.7,1903,0.9,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,1260.0,7,9.5,55,2.1,1912,0.8,0.32,0.0,0.0,1,0,0,1,1
2018-04-05,2041.0,8,11.3,46,1.2,1788,0.0,1.04,0.0,0.0,1,0,0,1,1
2018-04-05,1155.0,9,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,1,0,0,1,1
2018-04-05,864.0,10,16.1,37,2.9,1629,1.3,2.4,0.0,0.0,1,0,0,1,1
2018-04-05,1021.0,11,17.2,35,3.6,1731,1.5,2.93,0.0,0.0,1,0,0,1,1
2018-04-05,1206.0,12,17.9,32,4.6,1874,0.9,3.28,0.0,0.0,1,0,0,1,1
2018-04-05,1222.0,13,18.9,30,3.8,1854,0.9,3.39,0.0,0.0,1,0,0,1,1
2018-04-05,1266.0,14,18.8,31,4.9,1940,1.2,3.31,0.0,0.0,1,0,0,1,1
2018-04-05,1323.0,15,19.9,26,3.8,1898,-0.1,3.0,0.0,0.0,1,0,0,1,1
2018-04-05,1501.0,16,18.6,30,5.1,1891,0.6,2.49,0.0,0.0,1,0,0,1,1
2018-04-05,1857.0,17,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,1,0,0,1,1
2018-04-05,2661.0,18,17.1,35,3.4,1961,1.4,1.11,0.0,0.0,1,0,0,1,1
2018-04-05,1890.0,19,15.5,46,2.6,1782,3.9,0.34,0.0,0.0,1,0,0,1,1
2018-04-05,1389.0,20,14.1,46,3.4,1940,2.6,0.01,0.0,0.0,1,0,0,1,1
2018-04-05,1298.0,21,13.3,47,1.9,1805,2.2,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,1256.0,22,12.7,55,2.0,1775,3.8,0.0,0.0,0.0,1,0,0,1,1
2018-04-05,935.0,23,12.4,58,2.5,1843,4.3,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,796.0,0,12.2,59,1.2,1718,4.4,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,716.0,1,12.1,54,1.3,1820,3.0,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,508.0,2,12.1,53,1.1,1948,2.7,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,392.0,3,11.6,53,1.1,1904,2.3,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,252.0,4,12.1,51,1.6,1939,2.2,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,190.0,5,12.2,52,2.3,1961,2.6,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,247.0,6,12.3,55,2.1,1972,3.5,0.02,0.0,0.0,1,0,0,1,1
2018-05-05,352.0,7,12.88,55,2.3,1952,4.0,0.29,0.0,0.0,1,0,0,1,1
2018-05-05,579.0,8,14.4,51,2.3,1907,4.3,0.92,0.0,0.0,1,0,0,1,1
2018-05-05,759.0,9,16.1,50,2.6,1628,5.6,1.52,0.0,0.0,1,0,0,1,1
2018-05-05,877.0,10,18.1,46,2.9,1755,6.2,2.17,0.0,0.0,1,0,0,1,1
2018-05-05,1024.0,11,20.2,41,3.1,1789,6.5,2.56,0.0,0.0,1,0,0,1,1
2018-05-05,1258.0,12,21.9,35,3.4,1586,5.7,2.74,0.0,0.0,1,0,0,1,1
2018-05-05,1408.0,13,22.7,35,3.4,1794,6.4,2.51,0.0,0.0,1,0,0,1,1
2018-05-05,1669.0,14,23.6,34,3.3,1829,6.8,2.57,0.0,0.0,1,0,0,1,1
2018-05-05,1837.0,15,23.8,29,4.7,1876,4.6,2.72,0.0,0.0,1,0,0,1,1
2018-05-05,1223.0,16,23.2,30,4.5,1787,4.6,1.49,0.0,0.0,1,0,0,1,1
2018-05-05,2014.0,17,23.6,29,3.9,1948,4.5,1.68,0.0,0.0,1,0,0,1,1
2018-05-05,1929.0,18,22.5,31,3.4,1953,4.5,0.79,0.0,0.0,1,0,0,1,1
2018-05-05,1753.0,19,20.7,47,3.5,1952,8.9,0.28,0.0,0.0,1,0,0,1,1
2018-05-05,1562.0,20,19.7,53,2.0,1841,9.8,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,1551.0,21,19.3,57,3.1,1924,10.5,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,1360.0,22,19.1,61,2.7,1830,11.3,0.0,0.0,0.0,1,0,0,1,1
2018-05-05,1097.0,23,19.1,62,3.6,1757,11.6,0.0,0.0,0.0,1,0,0,1,1
2018-06-05,733.0,0,18.7,64,3.3,1654,11.7,0.0,0.0,0.0,1,0,0,1,1
2018-06-05,181.0,1,18.2,71,1.6,1328,12.8,0.0,0.0,0.0,1,0,0,1,1
2018-06-05,74.0,2,17.3,82,2.1,768,14.1,0.0,0.5,0.0,1,0,0,1,1
2018-06-05,43.0,3,16.2,94,1.7,400,15.2,0.0,1.5,0.0,1,0,0,1,1
2018-06-05,16.0,4,15.8,93,0.4,268,14.6,0.0,1.5,0.0,1,0,0,1,1
2018-06-05,11.0,5,15.4,96,0.3,208,14.7,0.0,2.0,0.0,1,0,0,1,1
2018-06-05,7.0,6,15.1,97,0.3,225,14.6,0.0,3.0,0.0,1,0,0,1,1
2018-06-05,16.0,7,15.1,97,0.5,311,14.6,0.03,2.5,0.0,1,0,0,1,1
2018-06-05,16.0,8,15.2,97,1.0,414,14.7,0.08,2.0,0.0,1,0,0,1,1
2018-06-05,12.0,9,15.4,97,0.8,413,14.9,0.18,1.0,0.0,1,0,0,1,1
2018-06-05,13.0,10,15.4,97,0.6,374,14.9,0.38,1.5,0.0,1,0,0,1,1
2018-06-05,10.0,11,15.5,97,0.8,459,15.0,0.4,3.5,0.0,1,0,0,1,1
2018-06-05,71.0,12,15.7,96,1.1,568,15.0,0.5,3.0,0.0,1,0,0,1,1
2018-06-05,211.0,13,16.4,94,0.9,1947,15.4,0.78,0.0,0.0,1,0,0,1,1
2018-06-05,384.0,14,17.2,85,1.3,2000,14.6,0.94,0.0,0.0,1,0,0,1,1
2018-06-05,770.0,15,17.8,77,1.6,2000,13.7,1.13,0.0,0.0,1,0,0,1,1
